t,x,y,h,correction_norm,distance_obs1,physical_margin_obs1,filter_margin_obs1,distance_obs2,physical_margin_obs2,filter_margin_obs2
1.860000000000012932e+01,-1.976496263889542027e+00,2.229528256829699906e+00,2.640210353518382957e-01,2.649721418667727035e-01,1.239924584379407557e+00,7.899245843794076016e-01,6.399245843794075794e-01,1.028152797305539989e+00,4.281527973055400116e-01,2.781527973055399894e-01
1.865000000000013003e+01,-1.984534589985077035e+00,2.220507349808752640e+00,2.511446291109388218e-01,2.648809756883065414e-01,1.250154438886219577e+00,8.001544388862196211e-01,6.501544388862195989e-01,1.016485661666999496e+00,4.164856616669995182e-01,2.664856616669994960e-01
1.870000000000013074e+01,-1.992125352129348270e+00,2.211571679735858886e+00,2.389051389956851068e-01,2.646278881974278296e-01,1.259963820426452497e+00,8.099638204264525410e-01,6.599638204264525188e-01,1.005250271936634077e+00,4.052502719366340989e-01,2.552502719366340767e-01
1.875000000000013145e+01,-1.999279909253927068e+00,2.202718259475046736e+00,2.272604575894779932e-01,2.642624520579543446e-01,1.269364384568399506e+00,8.193643845683995508e-01,6.693643845683995286e-01,9.944375455468238423e-01,3.944375455468238645e-01,2.444375455468238423e-01
1.880000000000013216e+01,-2.006009405205948504e+00,2.193942420405213145e+00,2.161837228024527935e-01,2.637803332318389149e-01,1.278368142732649204e+00,8.283681427326492486e-01,6.783681427326492264e-01,9.840377747182587065e-01,3.840377747182587287e-01,2.340377747182587065e-01
1.885000000000013287e+01,-2.012324947195674785e+00,2.185237885721597717e+00,2.056412021579064886e-01,2.632063807469802730e-01,1.286987646711539979e+00,8.369876467115400231e-01,6.869876467115400009e-01,9.740405371342866214e-01,3.740405371342866436e-01,2.240405371342866214e-01
1.890000000000013358e+01,-2.018237470865801075e+00,2.176597029976572895e+00,1.956055822190055915e-01,2.625441018477762123e-01,1.295235814094974236e+00,8.452358140949742804e-01,6.952358140949742582e-01,9.644349723094430837e-01,3.644349723094431059e-01,2.144349723094430837e-01
1.895000000000013429e+01,-2.023757813559900143e+00,2.168010999690310747e+00,1.860476899694922803e-01,2.618069323229011980e-01,1.303125988643641708e+00,8.531259886436417528e-01,7.031259886436417306e-01,9.552098087071964061e-01,3.552098087071964283e-01,2.052098087071964061e-01
1.900000000000013500e+01,-2.028896684082345026e+00,2.159469887525056642e+00,1.769415024397020808e-01,2.609998826296904273e-01,1.310671881975724595e+00,8.606718819757246397e-01,7.106718819757246175e-01,9.463535076194748985e-01,3.463535076194749207e-01,1.963535076194748985e-01
1.905000000000013571e+01,-2.033664704897773401e+00,2.150962844938162810e+00,1.682609142661982693e-01,2.601304203460357289e-01,1.317887599628846385e+00,8.678875996288464290e-01,7.178875996288464068e-01,9.378543134739039111e-01,3.378543134739039333e-01,1.878543134739039111e-01
1.910000000000013642e+01,-2.038072414083692774e+00,2.142478202121862907e+00,1.599816565572078630e-01,2.592025298690842083e-01,1.324787624060318025e+00,8.747876240603180698e-01,7.247876240603180475e-01,9.297003426431716955e-01,3.297003426431717177e-01,1.797003426431716955e-01
1.915000000000013713e+01,-2.042130296043152438e+00,2.134003555260301610e+00,1.520799855590460048e-01,2.582203521315610817e-01,1.331386833241659851e+00,8.813868332416598950e-01,7.313868332416598728e-01,9.218796311641012098e-01,3.218796311641012320e-01,1.718796311641012098e-01
1.920000000000013785e+01,-2.045848798046474570e+00,2.125525849062438688e+00,1.445334054700030402e-01,2.571861964699564407e-01,1.337700505911149085e+00,8.877005059111491292e-01,7.377005059111491070e-01,9.143801927284261888e-01,3.143801927284262110e-01,1.643801927284261888e-01
1.925000000000013856e+01,-2.049238359749244953e+00,2.117031440159369726e+00,1.373201077315574503e-01,2.561022696417225575e-01,1.343744344279460989e+00,8.937443442794610338e-01,7.437443442794610116e-01,9.071900564289021585e-01,3.071900564289021807e-01,1.571900564289021585e-01
1.930000000000013927e+01,-2.052309439037660610e+00,2.108506153563054042e+00,1.304192255016842772e-01,2.549684996582278762e-01,1.349534494872865587e+00,8.995344948728656309e-01,7.495344948728656087e-01,9.002973049821669793e-01,3.002973049821670015e-01,1.502973049821669793e-01
1.935000000000013998e+01,-2.055072545032168740e+00,2.099935326992638629e+00,1.238105662279637142e-01,2.537857637712798708e-01,1.355087579739200798e+00,9.050875797392008426e-01,7.550875797392008204e-01,8.936901016390630392e-01,2.936901016390630614e-01,1.436901016390630392e-01
1.940000000000014069e+01,-2.057538271776850447e+00,2.091303848781653763e+00,1.174746964968087504e-01,2.525533908170091713e-01,1.360420730226567620e+00,9.104207302265676649e-01,7.604207302265676427e-01,8.873567144277424434e-01,2.873567144277424656e-01,1.373567144277424434e-01
1.945000000000014140e+01,-2.059717337072352716e+00,2.082596187812685518e+00,1.113927703404725689e-01,2.512692345385153514e-01,1.365551628195602163e+00,9.155516281956022073e-01,7.655516281956021851e-01,8.812855332643360073e-01,2.812855332643360295e-01,1.312855332643360073e-01
1.950000000000014211e+01,-2.061620623998311697e+00,2.073796418436467004e+00,1.055465526509786756e-01,2.499314638918734566e-01,1.370498551419844446e+00,9.204985514198444907e-01,7.704985514198444685e-01,8.754650836915552903e-01,2.754650836915553125e-01,1.254650836915552903e-01
1.955000000000014282e+01,-2.063259227269930385e+00,2.064888240683397491e+00,9.991831984473065198e-02,2.485378920634193634e-01,1.375280425072440860e+00,9.252804250724409041e-01,7.752804250724408819e-01,8.698840356672684626e-01,2.698840356672684848e-01,1.198840356672684626e-01
1.960000000000014353e+01,-2.064644502968609796e+00,2.055854996457076922e+00,9.449081537374037776e-02,2.470843464906782860e-01,1.379916877635827044e+00,9.299168776358270883e-01,7.799168776358270661e-01,8.645312091753801775e-01,2.645312091753801997e-01,1.145312091753801775e-01
1.965000000000014424e+01,-2.065788123336678161e+00,2.046679683081174428e+00,8.924718316952584551e-02,2.455667751646004315e-01,1.384428302192626692e+00,9.344283021926267363e-01,7.844283021926267141e-01,8.593955759613965961e-01,2.593955759613966183e-01,1.093955759613965961e-01
1.970000000000014495e+01,-2.066702136162562375e+00,2.037344965748497216e+00,8.417094159266369502e-02,2.439806910683577079e-01,1.388835921867757506e+00,9.388359218677575502e-01,7.888359218677575280e-01,8.544662586249623937e-01,2.544662586249624159e-01,1.044662586249623937e-01
1.975000000000014566e+01,-2.067399028971238284e+00,2.027833188383661334e+00,7.924589730832432011e-02,2.423200743417984193e-01,1.393161859518616819e+00,9.431618595186168630e-01,7.931618595186168408e-01,8.497325267578310637e-01,2.497325267578310859e-01,9.973252675783106369e-02
1.980000000000014637e+01,-2.067891798397120784e+00,2.018126384305819254e+00,7.445610967757687604e-02,2.405793145212338224e-01,1.397429211147592332e+00,9.474292111475923761e-01,7.974292111475923539e-01,8.451837905150285657e-01,2.451837905150285879e-01,9.518379051502856569e-02
1.985000000000014708e+01,-2.068194025349006537e+00,2.008206288466693135e+00,6.978584633117179692e-02,2.387514829851426212e-01,1.401662122445069381e+00,9.516621224450694250e-01,8.016621224450694028e-01,8.408095918825329029e-01,2.408095918825329251e-01,9.080959188253290293e-02
1.990000000000014779e+01,-2.068319955589869252e+00,1.998054351258494510e+00,6.521950381214280945e-02,2.368280411918380068e-01,1.405885867538959166e+00,9.558858675389592108e-01,8.058858675389591886e-01,8.365995939777635115e-01,2.365995939777635337e-01,8.659959397776351153e-02
1.995000000000014850e+01,-2.068284586386599067e+00,1.987651754855734199e+00,6.074158921860883797e-02,2.348010722446506326e-01,1.410126929503884519e+00,9.601269295038845630e-01,8.101269295038845408e-01,8.325435681862310977e-01,2.325435681862311199e-01,8.254356818623109771e-02
2.000000000000014921e+01,-2.068103759381524576e+00,1.976979433709751710e+00,5.633667271654818620e-02,2.326615031570672398e-01,1.414413081316357568e+00,9.644130813163576121e-01,8.144130813163575899e-01,8.286313795819645334e-01,2.286313795819645556e-01,7.863137958196453337e-02
2.005000000000014992e+01,-2.067794259592763861e+00,1.966018099297356159e+00,5.198930359102682530e-02,2.303980161854938535e-01,1.418773466203193445e+00,9.687734662031934896e-01,8.187734662031934674e-01,8.248529706368353809e-01,2.248529706368354031e-01,7.485297063683538088e-02
2.010000000000015064e+01,-2.067373921285485139e+00,1.954748271265826842e+00,4.768399637978570915e-02,2.280000500981710365e-01,1.423238676111933332e+00,9.732386761119333762e-01,8.232386761119333540e-01,8.211983431861528127e-01,2.211983431861528349e-01,7.119834318615281266e-02
2.015000000000015135e+01,-2.066861740427263783e+00,1.943150316558815760e+00,4.340520796641356149e-02,2.254546864704650710e-01,1.427840826138444097e+00,9.778408261384441413e-01,8.278408261384441191e-01,8.176575391937548343e-01,2.176575391937548565e-01,6.765753919375483427e-02
2.020000000000015206e+01,-2.066277993491400178e+00,1.931204496204735221e+00,3.913722723646839707e-02,2.249357975565260959e-01,1.432613623479058962e+00,9.826136234790590063e-01,8.326136234790589841e-01,8.142206200583738118e-01,2.142206200583738340e-01,6.422062005837381182e-02
2.025000000000015277e+01,-2.065644363266888828e+00,1.918891022351817632e+00,3.486882378588773701e-02,2.236941837945876366e-01,1.437592428902649155e+00,9.875924289026491998e-01,8.375924289026491776e-01,8.108776443246833443e-01,2.108776443246833665e-01,6.087764432468334430e-02
2.030000000000015348e+01,-2.064984071141885202e+00,1.906190128112686066e+00,3.050262011125004502e-02,2.221050596468528426e-01,1.442814307467421564e+00,9.928143074674216084e-01,8.428143074674215862e-01,8.076186445128100688e-01,2.076186445128100910e-01,5.761864451281006883e-02
2.035000000000015419e+01,-2.064322015198853055e+00,1.893082150128188479e+00,2.609974646597179593e-02,2.198463967703992161e-01,1.448318066161122797e+00,9.983180661611228413e-01,8.483180661611228190e-01,8.044336028818547257e-01,2.044336028818547479e-01,5.443360288185472573e-02
2.040000000000015490e+01,-2.063684768804216585e+00,1.879546699469303750e+00,2.160057530912129486e-02,2.170837467627587947e-01,1.454144588580145836e+00,1.004144588580145880e+00,8.541445885801458582e-01,8.013123176839674899e-01,2.013123176839675121e-01,5.131231768396748993e-02
2.045000000000015561e+01,-2.063100821717457123e+00,1.865560690928750098e+00,1.702461301772184576e-02,2.136486270838550416e-01,1.460337963603083100e+00,1.010337963603083145e+00,8.603379636030831223e-01,7.982438427926550339e-01,1.982438427926550562e-01,4.824384279265503395e-02
2.050000000000015632e+01,-2.062601824922332572e+00,1.851100402773933062e+00,1.233631960774284053e-02,2.096050257205574197e-01,1.466945588253075972e+00,1.016945588253076016e+00,8.669455882530759938e-01,7.952161172694848235e-01,1.952161172694848457e-01,4.521611726948482346e-02
2.055000000000015703e+01,-2.062221909670906683e+00,1.836142918255840861e+00,7.538359233078217869e-03,2.048616361562533295e-01,1.474016776545176599e+00,1.024016776545176644e+00,8.740167765451766213e-01,7.922171387011316401e-01,1.922171387011316623e-01,4.221713870113164013e-02
2.060000000000015774e+01,-2.061998275304624872e+00,1.820666768225182031e+00,2.608863733116750794e-03,1.994382677283301486e-01,1.481602806986033194e+00,1.031602806986033238e+00,8.816028069860332161e-01,7.892346242332883843e-01,1.892346242332884065e-01,3.923462423328838433e-02
2.065000000000015845e+01,-2.061970896013317844e+00,1.804652496299691711e+00,-2.454891508050893734e-03,1.932842413449577801e-01,1.489756196238266384e+00,1.039756196238266428e+00,8.897561962382664058e-01,7.862564570528649543e-01,1.862564570528649766e-01,3.625645705286495435e-02
2.070000000000015916e+01,-2.062182808398210554e+00,1.788083083105383775e+00,-7.665637240071299097e-03,1.864041761682707354e-01,1.498530511238943985e+00,1.048530511238944030e+00,8.985305112389440074e-01,7.832704928051171800e-01,1.832704928051172022e-01,3.327049280511717999e-02
2.075000000000015987e+01,-2.062679939359780334e+00,1.770944409352049220e+00,-1.302558011041465846e-02,1.787734823245009097e-01,1.507979732396956818e+00,1.057979732396956862e+00,9.079797323969568401e-01,7.802647815847458812e-01,1.802647815847459034e-01,3.026478158474588120e-02
2.080000000000016058e+01,-2.063511165480395704e+00,1.753225714254591061e+00,-1.853968925261240130e-02,1.703976766129665088e-01,1.518157789891971365e+00,1.068157789891971410e+00,9.181577898919713876e-01,7.772275152032120937e-01,1.772275152032121159e-01,2.722751520321209373e-02
2.085000000000016129e+01,-2.064728110184603338e+00,1.734920087388790888e+00,-2.420597294129067656e-02,1.633582946478242259e-01,1.529117835218649413e+00,1.079117835218649457e+00,9.291178352186494349e-01,7.741471863540714260e-01,1.741471863540714482e-01,2.414718635407142600e-02
2.090000000000016200e+01,-2.066384999310599824e+00,1.716024979582291943e+00,-3.000976201333627191e-02,1.556522584816513177e-01,1.540911535928042309e+00,1.090911535928042353e+00,9.409115359280423307e-01,7.710126334189553177e-01,1.710126334189553399e-01,2.101263341895531767e-02
2.095000000000016271e+01,-2.068538336529978316e+00,1.696542727708903797e+00,-3.614680082026211494e-02,1.476049091646659817e-01,1.553588203259772538e+00,1.103588203259772582e+00,9.535882032597725599e-01,7.678131989946446190e-01,1.678131989946446412e-01,1.781319899464461898e-02
2.100000000000016342e+01,-2.071246543546592545e+00,1.676481085647505642e+00,-4.251891872745794387e-02,1.386851972769090335e-01,1.567193890542276646e+00,1.117193890542276691e+00,9.671938905422766686e-01,7.645388496679819124e-01,1.645388496679819346e-01,1.453884966798191236e-02
2.105000000000016414e+01,-2.074569795657143167e+00,1.655852212385728661e+00,-4.919546993671974899e-02,1.291300153110155058e-01,1.581771557432516406e+00,1.131771557432516451e+00,9.817715574325164285e-01,7.611800352748564480e-01,1.611800352748564702e-01,1.118003527485644799e-02
2.110000000000016485e+01,-2.078571525337193915e+00,1.634669266516139308e+00,-5.613712281107130497e-02,1.186262003139188365e-01,1.597364076680295675e+00,1.147364076680295719e+00,9.973640766802956970e-01,7.577261443130705043e-01,1.577261443130705265e-01,7.726144313070504310e-03
2.115000000000016556e+01,-2.083320326437090309e+00,1.612948440922769899e+00,-6.338189790390624800e-02,1.072319821319163147e-01,1.614014477145499393e+00,1.164014477145499438e+00,1.014014477145499527e+00,7.541638105910014600e-01,1.541638105910014822e-01,4.163810591001460004e-03
2.120000000000016627e+01,-2.088887802948295569e+00,1.590710822361895982e+00,-7.090968488352000776e-02,9.472565052848611056e-02,1.631762939096590648e+00,1.181762939096590692e+00,1.031762939096590781e+00,7.504790342380636137e-01,1.504790342380636359e-01,4.790342380636136710e-04
2.125000000000016698e+01,-2.095348438792277168e+00,1.567983991318528725e+00,-7.873363183780929253e-02,8.105888259503893356e-02,1.650645594542906158e+00,1.200645594542906203e+00,1.050645594542906291e+00,7.466570543283413963e-01,1.466570543283414185e-01,-3.342945671658603679e-03
2.130000000000016769e+01,-2.102778332048897969e+00,1.544802892814503004e+00,-8.683221935370866174e-02,6.603421049348495719e-02,1.670692883152043784e+00,1.220692883152043828e+00,1.070692883152043695e+00,7.426832225221966510e-01,1.426832225221966732e-01,-7.316777477803348972e-03
2.135000000000016840e+01,-2.111254724187651810e+00,1.521210881533610948e+00,-9.519302734359397222e-02,4.952948114997718365e-02,1.691928504574432113e+00,1.241928504574432157e+00,1.091928504574432246e+00,7.385429121911946115e-01,1.385429121911946337e-01,-1.145708780880538846e-02
2.140000000000016911e+01,-2.120854761834749524e+00,1.497260451855025876e+00,-1.037769225838623965e-01,3.134283501417090695e-02,1.714368030108480490e+00,1.264368030108480534e+00,1.114368030108480401e+00,7.342220644659841478e-01,1.342220644659841700e-01,-1.577793553401585225e-02
2.145000000000016982e+01,-2.131654428915899846e+00,1.473014094339417657e+00,-1.125367897690304209e-01,1.131897087184595592e-02,1.738017667805456190e+00,1.288017667805456234e+00,1.138017667805456323e+00,7.297073668175526606e-01,1.297073668175526828e-01,-2.029263318244733938e-02
2.150000000000017053e+01,-2.143726881945833274e+00,1.448544910746958347e+00,-1.213962747067477976e-01,4.825717472984042758e-03,1.762872816450807179e+00,1.312872816450807223e+00,1.162872816450807090e+00,7.249868574395367249e-01,1.249868574395367471e-01,-2.501314256046327511e-02
2.155000000000017124e+01,-2.157140606090078183e+00,1.423937199422552258e+00,-1.287404639239316806e-01,4.854954029447581393e-03,1.788916617477931403e+00,1.338916617477931448e+00,1.188916617477931315e+00,7.200504743378790540e-01,1.200504743378790762e-01,-2.994952566212094602e-02
2.160000000000017195e+01,-2.171956979375299746e+00,1.399286727025284449e+00,-1.307046057732995648e-01,4.855831314664628244e-03,1.816118369378442399e+00,1.366118369378442443e+00,1.216118369378442310e+00,7.148909818962880802e-01,1.148909818962881024e-01,-3.510901810371191978e-02
2.165000000000017266e+01,-2.188227388600672452e+00,1.374700732353844712e+00,-1.292960904684026247e-01,4.835822764693143046e-03,1.844431889687194071e+00,1.394431889687194115e+00,1.244431889687194204e+00,7.095050858804216043e-01,1.095050858804216265e-01,-4.049491411957839571e-02
2.170000000000017337e+01,-2.205983890193953911e+00,1.350291360999749335e+00,-1.251669111453668215e-01,4.798304548153856271e-03,1.873793360272757447e+00,1.423793360272757491e+00,1.273793360272757358e+00,7.039028601502120841e-01,1.039028601502121063e-01,-4.609713984978791590e-02
2.175000000000017408e+01,-2.225207044286624747e+00,1.326142460314161386e+00,-1.184868398918660914e-01,4.744713965613452274e-03,1.904119549387175869e+00,1.454119549387175914e+00,1.304119549387175780e+00,6.981502808126317516e-01,9.815028081263177384e-02,-5.184971918736824836e-02
2.180000000000017479e+01,-2.245802451628609031e+00,1.302277536305293859e+00,-1.092681259488946233e-01,4.675838632234345475e-03,1.935312372817816318e+00,1.485312372817816362e+00,1.335312372817816229e+00,6.924066288262979985e-01,9.240662882629802066e-02,-5.759337117370200154e-02
2.185000000000017550e+01,-2.267643783119595025e+00,1.278697427936715814e+00,-9.752097229598860606e-02,4.592374151077260706e-03,1.967267582981555130e+00,1.517267582981555174e+00,1.367267582981555041e+00,6.868699885868898569e-01,8.686998858688987912e-02,-6.313001141311014308e-02
2.190000000000017621e+01,-2.290592356309101518e+00,1.255395431267085193e+00,-8.328353901647761459e-02,4.495076442871732969e-03,1.999879355852580698e+00,1.549879355852580742e+00,1.399879355852580609e+00,6.817505281452005406e-01,8.175052814520056277e-02,-6.824947185479945944e-02
2.195000000000017693e+01,-2.314504520592695513e+00,1.232362256183580973e+00,-6.662126457040962180e-02,4.384848062945413856e-03,2.033042043250123054e+00,1.583042043250123099e+00,1.433042043250122966e+00,6.772580543556487864e-01,7.725805435564880863e-02,-7.274194564435121357e-02
2.200000000000017764e+01,-2.339234547483354021e+00,1.209587760226561226e+00,-4.762571100500934129e-02,4.262784774339486993e-03,2.066650639228056807e+00,1.616650639228056852e+00,1.466650639228056718e+00,6.735944322129870931e-01,7.359443221298711535e-02,-7.640556778701290686e-02
2.205000000000017835e+01,-2.364636003228652861e+00,1.187061717451611598e+00,-2.641189780058328385e-02,4.130198886052247921e-03,2.100600803041718478e+00,1.650600803041718523e+00,1.500600803041718390e+00,6.709474335306306880e-01,7.094743353063071023e-02,-7.905256646936931197e-02
2.210000000000017906e+01,-2.390562612494840700e+00,1.164774212967619293e+00,-3.114449457918833097e-03,3.940098028350681562e-03,2.134788830112555047e+00,1.684788830112555091e+00,1.534788830112554958e+00,6.694851313999340414e-01,6.948513139993406362e-02,-8.051486860006595858e-02
2.215000000000017977e+01,-2.416868969624291985e+00,1.142715867888493442e+00,2.120063696737295444e-02,3.744722660719472431e-03,2.169111706459039723e+00,1.719111706459039768e+00,1.569111706459039635e+00,6.693507851656435026e-01,6.935078516564352480e-02,-8.064921483435649741e-02
2.220000000000018048e+01,-2.443411241858677307e+00,1.120877982159499631e+00,4.690315685036317017e-02,3.558584688172228023e-03,2.203467293031593943e+00,1.753467293031593988e+00,1.603467293031593854e+00,6.706584500022242379e-01,7.065845000222426009e-02,-7.934154999777576212e-02
2.225000000000018119e+01,-2.470047919975759676e+00,1.099252627468804810e+00,7.395072058300722340e-02,3.383111834424409187e-03,2.237754653184963693e+00,1.787754653184963738e+00,1.637754653184963605e+00,6.734896493392376060e-01,7.348964933923762821e-02,-7.651035066076239399e-02
2.230000000000018190e+01,-2.496631610315812821e+00,1.077838513876875792e+00,1.022038973494444614e-01,3.219085632072515423e-03,2.271863899776304319e+00,1.821863899776304363e+00,1.671863899776304230e+00,6.778909083324554663e-01,7.789090833245548851e-02,-7.210909166754453370e-02
2.235000000000018261e+01,-2.522994595895375891e+00,1.056651622266713719e+00,1.315352249352916836e-01,3.067365163886375673e-03,2.305658265014717490e+00,1.855658265014717534e+00,1.705658265014717401e+00,6.838683461851093881e-01,8.386834618510941031e-02,-6.613165381489061190e-02
2.240000000000018332e+01,-2.548981593492496422e+00,1.035706904338262513e+00,1.618384344844311373e-01,2.928306689634959693e-03,2.339010807453521412e+00,1.889010807453521457e+00,1.739010807453521323e+00,6.913857193189678618e-01,9.138571931896788403e-02,-5.861428068103213818e-02
2.245000000000018403e+01,-2.574459190427499156e+00,1.015014578176652416e+00,1.930302243892673131e-01,2.801962954253015871e-03,2.371814007077264641e+00,1.921814007077264685e+00,1.771814007077264552e+00,7.003701350740538789e-01,1.003701350740539011e-01,-4.962986492594612109e-02
2.250000000000018474e+01,-2.599315141205241098e+00,9.945806930513897415e-01,2.250387255528188968e-01,2.688226652411965754e-03,2.403978937687882844e+00,1.953978937687882889e+00,1.803978937687882755e+00,7.107207560458332907e-01,1.107207560458333129e-01,-3.927924395416670933e-02
2.255000000000018545e+01,-2.623456617986588135e+00,9.744075729108314654e-01,2.578028409847710201e-01,2.586858673669439716e-03,2.435433735831292967e+00,1.985433735831293012e+00,1.835433735831292879e+00,7.223178000940585486e-01,1.223178000940585708e-01,-2.768219990594145141e-02
2.260000000000018616e+01,-2.646808494042002913e+00,9.544941386237426606e-01,2.912720766870467992e-01,2.497494518233423465e-03,2.466122169767661632e+00,2.016122169767661454e+00,1.866122169767661543e+00,7.350307578993972024e-01,1.350307578993972246e-01,-1.496924210060279758e-02
2.265000000000018687e+01,-2.669311649583416379e+00,9.348362645143830640e-01,3.254057328350374867e-01,2.419652308997342471e-03,2.496002193070384401e+00,2.046002193070384223e+00,1.896002193070384312e+00,7.487253563155008562e-01,1.487253563155008784e-01,-1.274643684499143781e-03
2.270000000000018758e+01,-2.690921331684289264e+00,9.154271748869279302e-01,3.601719780619814237e-01,2.352744405752568626e-03,2.525044500478981213e+00,2.075044500478981035e+00,1.925044500478981124e+00,7.632690957708085921e-01,1.632690957708086144e-01,1.326909577080859215e-02
2.275000000000018829e+01,-2.711605600196530297e+00,8.962578339339682953e-01,3.955469395998602034e-01,2.296092562768032707e-03,2.553231139813383788e+00,2.103231139813384054e+00,1.953231139813383699e+00,7.785354021642981737e-01,1.785354021642981959e-01,2.853540216429817367e-02
2.280000000000018900e+01,-2.731343871059034090e+00,8.773173150016848609e-01,4.315138034259108357e-01,2.248946525303861972e-03,2.580554198026562496e+00,2.130554198026562318e+00,1.980554198026562407e+00,7.944065207860783184e-01,1.944065207860783406e-01,4.440652078607831843e-02
2.285000000000018971e+01,-2.750125558401159687e+00,8.585931468837475489e-01,4.680619291054959330e-01,2.210505222276938804e-03,2.607014564957513159e+00,2.157014564957512981e+00,2.007014564957513070e+00,8.107753320536703612e-01,2.107753320536703834e-01,6.077533205367036118e-02
2.290000000000019043e+01,-2.767948814101439226e+00,8.400716358310161835e-01,5.051859960415803208e-01,2.179939163466218955e-03,2.632620776000844653e+00,2.182620776000844920e+00,2.032620776000844565e+00,8.275462911155802015e-01,2.275462911155802237e-01,7.754629111558020149e-02
2.295000000000019114e+01,-2.784819362531859355e+00,8.217381622959739618e-01,5.428851943166344007e-01,2.156412450410678718e-03,2.657387934168661481e+00,2.207387934168661303e+00,2.057387934168661392e+00,8.446356897330244973e-01,2.446356897330245195e-01,9.463568973302449727e-02
2.300000000000019185e+01,-2.800749427654882329e+00,8.035774520135333665e-01,5.811624687900109887e-01,2.139102918705847439e-03,2.681336711251561589e+00,2.231336711251561411e+00,2.081336711251561500e+00,8.619714191596926645e-01,2.619714191596926867e-01,1.119714191596926645e-01
2.305000000000019256e+01,-2.815756749215549970e+00,7.855738214920948703e-01,6.200238219765394909e-01,2.127219266640347460e-03,2.704492427103006413e+00,2.254492427103006236e+00,2.104492427103006325e+00,8.794923855830237835e-01,2.794923855830238058e-01,1.294923855830237835e-01
2.310000000000019327e+01,-2.829863684435542481e+00,7.677113983239197692e-01,6.594776787822598241e-01,2.120014485198651148e-03,2.726884205491158397e+00,2.276884205491158220e+00,2.126884205491158308e+00,8.971477007947475935e-01,2.971477007947476157e-01,1.471477007947475935e-01
2.315000000000019398e+01,-2.843096391363238329e+00,7.499743169840207280e-01,6.995343141597578640e-01,2.116795376812509021e-03,2.748544204463716056e+00,2.298544204463715879e+00,2.148544204463715968e+00,9.148957435300992813e-01,3.148957435300993035e-01,1.648957435300992813e-01
2.320000000000019469e+01,-2.855484089851618279e+00,7.323468909965766827e-01,7.402053431445967391e-01,2.116928348657375232e-03,2.769506918745660240e+00,2.319506918745660506e+00,2.169506918745660151e+00,9.327031631040307857e-01,3.327031631040308080e-01,1.827031631040307857e-01
2.325000000000019540e+01,-2.867058396013756116e+00,7.148137625144322937e-01,7.815032715042073974e-01,2.119841944460216544e-03,2.789808551335681397e+00,2.339808551335681663e+00,2.189808551335681308e+00,9.505438772025976979e-01,3.505438772025977201e-01,2.005438772025976979e-01
2.330000000000019611e+01,-2.877852725935846401e+00,6.973600304854457033e-01,8.234411043176794731e-01,2.125026728674287921e-03,2.809486451182143352e+00,2.359486451182143618e+00,2.209486451182143263e+00,9.683980998974451859e-01,3.683980998974452081e-01,2.183980998974451859e-01
2.335000000000019682e+01,-2.887901764403848048e+00,6.799713586740283588e-01,8.660320091580995250e-01,2.132033177002365214e-03,2.828578613599993741e+00,2.378578613599994007e+00,2.228578613599993652e+00,9.862514237236900128e-01,3.862514237236900350e-01,2.362514237236900128e-01
2.340000000000019753e+01,-2.897240994415777315e+00,6.626340648714228454e-01,9.092890301222698035e-01,2.140468188654639625e-03,2.847123239930915428e+00,2.397123239930915695e+00,2.247123239930915339e+00,1.004093970438279415e+00,4.040939704382794373e-01,2.540939704382794151e-01
2.345000000000019824e+01,-2.905906283302027937e+00,6.453351926679044004e-01,9.532248487048877728e-01,2.149990750671521966e-03,2.865158352844574541e+00,2.415158352844574807e+00,2.265158352844574452e+00,1.021919618284262921e+00,4.219196182842629428e-01,2.719196182842629206e-01
2.350000000000019895e+01,-2.913933521355631662e+00,6.280625671776589591e-01,9.978515874095530425e-01,2.160307179968016817e-03,2.882721463623040492e+00,2.432721463623040314e+00,2.282721463623040403e+00,1.039725308704126050e+00,4.397253087041260722e-01,2.897253087041260500e-01
2.355000000000019966e+01,-2.921358308978499796e+00,6.108048361057205611e-01,1.043180651995923469e+00,2.171166263387338397e-03,2.899849287757513938e+00,2.449849287757514205e+00,2.299849287757513849e+00,1.057510432027870984e+00,4.575104320278710057e-01,3.075104320278709835e-01
2.360000000000020037e+01,-2.928215688474097522e+00,5.935514975289467587e-01,1.089222608354566635e+00,2.182354521320695011e-03,2.916577505210653509e+00,2.466577505210653776e+00,2.316577505210653420e+00,1.075276289346944081e+00,4.752762893469441030e-01,3.252762893469440808e-01
2.365000000000020108e+01,-2.934539916757921141e+00,5.762929157321461382e-01,1.135987090155778922e+00,2.193691741639885139e-03,2.932940561753800690e+00,2.482940561753800957e+00,2.332940561753800601e+00,1.093025626287863927e+00,4.930256262878639495e-01,3.430256262878639273e-01
2.370000000000020179e+01,-2.940364275411035067e+00,5.590203263985149551e-01,1.183482733617734928e+00,2.205026869044536542e-03,2.948971507871259945e+00,2.498971507871259767e+00,2.348971507871259856e+00,1.110762233499227758e+00,5.107622334992277802e-01,3.607622334992277580e-01
2.375000000000020250e+01,-2.945720914665699741e+00,5.417258324025859828e-01,1.231717135967242749e+00,2.216234289218281354e-03,2.964701871829063862e+00,2.514701871829063684e+00,2.364701871829063773e+00,1.128490608195739986e+00,5.284906081957400081e-01,3.784906081957399859e-01
