time,e_x,e_y,e_theta,e_vx,e_vy,e_omega,V,nu_x,nu_y,nu_omega
3.0639999999997736,0.0004767579704157008,-0.00033373057929103893,0.00014302739112482353,-0.0542247995181829,0.03795735966272795,-0.016267439855455288,0.25276995115702683,0.263791449634098,-0.18465401474386778,0.07913743489023009
3.0649999999997735,0.0004226650014864036,-0.000295865501040531,0.00012679950044603395,-0.05396120350790191,0.03777284245553125,-0.016188361052370988,0.25226743883628566,0.2634004447721154,-0.18438031134047986,0.07902013343163526
3.0659999999997734,0.0003688354329388239,-0.00025818480305722527,0.00011065062988175963,-0.05369799888085688,0.03758859921659973,-0.01610939966425748,0.2517654265155445,0.26300868325585075,-0.18410607827909467,0.07890260497675591
3.0669999999997732,0.0003152688730114926,-0.0002206882111080934,9.45806619035598e-05,-0.05343518639342021,0.037404630475394066,-0.016030555918026476,0.25126391419480343,0.2626161656499187,-0.18383131595494223,0.07878484969497627
3.067999999999773,0.00026196492918685105,-0.00018337545043084442,7.858947875616693e-05,-0.053172766801397174,0.03722093676097794,-0.015951830040419567,0.25076290187406225,0.2622228925239255,-0.183556024766747,0.07866686775717835
3.068999999999773,0.00020892320819182125,-0.00014624624573432365,6.267696245765758e-05,-0.05291074086002095,0.03703751860201459,-0.0158732222580067,0.25026238955332114,0.26182886445249076,-0.18328020511674276,0.07854865933574795
3.069999999999773,0.00015614331599838005,-0.00010930032119891488,4.684299479962481e-05,-0.05264910932394757,0.036854376526763225,-0.015794732797184685,0.24976237723257994,0.26143408201526797,-0.1830038574106868,0.0784302246045811
3.070999999999773,0.00010362485782413895,-7.253740047694619e-05,3.108745734735207e-05,-0.05238787294725089,0.03667151106307555,-0.01571636188417568,0.2492628649118388,0.2610385457969653,-0.18272698205787485,0.07831156373909028
3.0719999999997727,5.1367438132928786e-05,-3.5957206693099154e-05,1.541023143998861e-05,-0.05212703248341752,0.03648892273839219,-0.015638109745025667,0.2487638525910977,0.26064225638736666,-0.1824495794711558,0.0781926769162107
3.0729999999997726,-6.293393646104458e-07,4.4053755517824307e-07,-1.8880180927357035e-07,-0.05186658868534174,0.03630661207973914,-0.015559976605602934,0.24826534027035654,0.2602452143813531,-0.18217165006694636,0.07807356431440662
3.0739999999997725,-5.2365871710434777e-05,3.66561101972552e-05,-1.5709761513021283e-05,-0.0516065423053204,0.0361245796137242,-0.01548196269159653,0.2477673279496154,0.2598474203789236,-0.1818931942652457,0.07795422611367778
